frame;time;kinetic;gravitational;elastic;total
394;13.133400;173.954200;-2144.152000;987.148100;-983.049800
395;13.166730;168.933300;-2093.221000;940.139000;-984.148400
396;13.200060;163.206400;-2043.118000;894.686000;-985.226000
397;13.233400;156.834400;-1994.073000;850.948600;-986.290300
398;13.266730;149.900500;-1946.302000;809.062900;-987.338900
399;13.300060;142.506400;-1900.014000;769.129400;-988.378000
400;13.333400;134.766300;-1855.405000;731.234900;-989.404200
401;13.366730;126.803100;-1812.665000;695.441700;-990.420700
402;13.400070;118.743900;-1771.968000;661.797200;-991.427100
403;13.433400;110.718400;-1733.488000;630.336700;-992.432400
404;13.466730;102.856400;-1697.369000;601.082200;-993.430300
405;13.500070;95.287980;-1663.760000;574.046900;-994.424700
406;13.533400;88.142840;-1632.787000;549.231000;-995.413700
407;13.566730;81.549460;-1604.575000;526.622300;-996.403700
408;13.600070;75.635670;-1579.223000;506.199200;-997.387600
409;13.633400;70.526440;-1556.825000;487.929300;-998.369000
410;13.666740;66.342890;-1537.464000;471.773800;-999.346800
411;13.700070;63.199990;-1521.209000;457.686000;-1000.323000
412;13.733400;61.203910;-1508.116000;445.617200;-1001.295000
413;13.766740;60.449730;-1498.231000;435.518200;-1002.263000
414;13.800070;61.018950;-1491.586000;427.340400;-1003.227000
415;13.833400;62.977280;-1488.207000;421.041700;-1004.188000
416;13.866740;66.372440;-1488.101000;416.585800;-1005.143000
417;13.900070;71.232540;-1491.273000;413.947300;-1006.093000
418;13.933410;77.564400;-1497.714000;413.109900;-1007.040000
419;13.966740;85.352580;-1507.404000;414.068700;-1007.982000
420;14.000070;94.558780;-1520.309000;416.832900;-1008.918000
421;14.033410;105.122100;-1536.396000;421.423200;-1009.851000
422;14.066740;116.959200;-1555.613000;427.873000;-1010.781000
423;14.100070;129.965700;-1577.896000;436.223400;-1011.707000
424;14.133410;144.018500;-1603.177000;446.527300;-1012.631000
425;14.166740;158.976200;-1631.368000;458.839200;-1013.552000
426;14.200080;174.683100;-1662.380000;473.220900;-1014.476000
427;14.233410;190.971000;-1696.104000;489.733600;-1015.399000
428;14.266740;207.661100;-1732.425000;508.436600;-1016.327000
429;14.300080;224.568000;-1771.210000;529.385700;-1017.256000
430;14.333410;241.500800;-1812.324000;552.630000;-1018.193000
431;14.366740;258.265800;-1855.606000;578.205800;-1019.135000
432;14.400080;274.669600;-1900.900000;606.144500;-1020.086000
433;14.433410;290.521100;-1948.028000;636.461300;-1021.046000
434;14.466750;305.631500;-1996.809000;669.160200;-1022.017000
435;14.500080;319.819600;-2047.044000;704.224700;-1023.000000
436;14.533410;332.911700;-2098.531000;741.624900;-1023.995000
437;14.566750;344.744100;-2151.065000;781.313900;-1025.007000
438;14.600080;355.167400;-2204.427000;823.223300;-1026.036000
439;14.633420;364.049100;-2258.393000;867.262600;-1027.081000
440;14.666750;371.276700;-2312.736000;913.316500;-1028.143000
441;14.700080;376.763000;-2367.231000;961.242900;-1029.225000
442;14.733420;380.449200;-2421.645000;1010.870000;-1030.326000
443;14.766750;382.307600;-2475.746000;1061.993000;-1031.445000
444;14.800080;382.343700;-2529.304000;1114.378000;-1032.583000
445;14.833420;380.593100;-2582.092000;1167.764000;-1033.736000
446;14.866750;377.120200;-2633.893000;1221.865000;-1034.907000
447;14.900090;372.014100;-2684.477000;1276.370000;-1036.093000
448;14.933420;365.385000;-2733.638000;1330.968000;-1037.284000
449;14.966750;357.357000;-2781.169000;1385.318000;-1038.494000
450;15.000090;348.069500;-2826.872000;1439.092000;-1039.711000
451;15.033420;337.671300;-2870.557000;1491.953000;-1040.933000
452;15.066750;326.320400;-2912.049000;1543.562000;-1042.167000
453;15.100090;314.178600;-2951.177000;1593.598000;-1043.401000
