frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
424;14.133410;1984;649.552600;639.990100;1.409911;1.014926
425;14.166740;1984;649.516100;639.990100;1.408587;1.014870
426;14.200080;1984;649.480500;639.990100;1.407276;1.014814
427;14.233410;1984;649.446000;639.990100;1.405988;1.014759
428;14.266740;1984;649.412100;639.990100;1.404747;1.014707
429;14.300080;1984;649.380100;639.990100;1.403566;1.014657
430;14.333410;1984;649.351600;639.990100;1.402452;1.014613
431;14.366740;1984;649.325800;639.990100;1.401422;1.014571
432;14.400080;1984;649.301400;639.990100;1.400489;1.014533
433;14.433410;1984;649.279800;639.990100;1.399659;1.014499
434;14.466750;1984;649.261200;639.990100;1.398943;1.014471
435;14.500080;1984;649.247100;639.990100;1.398346;1.014449
436;14.533410;1984;649.235300;639.990100;1.397870;1.014430
437;14.566750;1984;649.228200;639.990100;1.397528;1.014419
438;14.600080;1984;649.223600;639.990100;1.397319;1.014412
439;14.633420;1984;649.223000;639.990100;1.397240;1.014412
440;14.666750;1984;649.226900;639.990100;1.397295;1.014417
441;14.700080;1984;649.234300;639.990100;1.397482;1.014430
442;14.733420;1984;649.246000;639.990100;1.397792;1.014446
443;14.766750;1984;649.259400;639.990100;1.398226;1.014468
444;14.800080;1984;649.276700;639.990100;1.398771;1.014494
445;14.833420;1984;649.295700;639.990100;1.399418;1.014524
446;14.866750;1984;649.316500;639.990100;1.400162;1.014558
447;14.900090;1984;649.339100;639.990100;1.400986;1.014593
448;14.933420;1984;649.364000;639.990100;1.401879;1.014631
449;14.966750;1984;649.390000;639.990100;1.402829;1.014673
450;15.000090;1984;649.417300;639.990100;1.403824;1.014716
451;15.033420;1984;649.445100;639.990100;1.404849;1.014758
452;15.066750;1984;649.474200;639.990100;1.405885;1.014804
453;15.100090;1984;649.501800;639.990100;1.406924;1.014848
454;15.133420;1984;649.529200;639.990100;1.407945;1.014890
455;15.166760;1984;649.555700;639.990100;1.408940;1.014930
456;15.200090;1984;649.580600;639.990100;1.409892;1.014970
